,0
2679,"For women in lockdown with kids, it's impossible to be seen as anything other than a mother"
2680,Essential poll: majority still approve of Gladys Berejiklian and Daniel Andrews
2681,Instagram censored one of these photos but not the other. We must ask why
2682,Greens push jobmaker amendments to stop Australia's largest companies claiming hiring credit
2683,"‘New jobs, new industries, new wealth’: Kevin Rudd’s vision for a green recovery out of the pandemic"
2684,Cost of scrapping Tony Abbott's knights and dames totals $135K
2685,Australia's post-Covid jobs snapback is all about part-time work | Greg Jericho
2686,'Chilling attack on democracy': proposed Asio powers could be used against journalists
2687,Corruption drives this government’s policies | Letters
2688,Futsal community’s fury at funding cuts | Letter
2689,"Fewer than 2% of writers in British TV are black, survey finds"
2690,Tories seem hellbent on levelling down | Letter
2691,In the Ghetto and Mac Davis’s insight | Letter
2692,Johnson on a roll with Boris bogs | Brief letters
2693,John Oliver blasts US withdrawal from WHO: 'Worst possible decision at worst possible time'
2694,Bolivia election: Evo Morales's leftwing party celebrates stunning comeback
2695,Wasps stung by four more positives as Bristol on standby for Premiership final
2696,Arts Council England is supporting the best of the UK’s cultural sector | Letter
2697,What are green jobs – and why are they important?
2698,"Did you solve it? The bat, the ball and the bamboozle"
2699,On social media everyone is a hero or zero. We must embrace the complexity of real life | Suzanne Moore
2700,'People want a job with purpose': why businesses are becoming more sustainable
2701,Interested in a green job? How do you measure a company’s credentials?
2702,Covid 'test-and-release' system for airlines 'in place by December'
2703,Green jobs for graduates: what should you study and how can you reskill?
2704,What Sergio Agüero did to Sian Massey-Ellis was not OK – just ask any woman | Suzanne Wrack
2705,What are the rules of Wales's circuit breaker coronavirus lockdown?
2706,Tourism sector in Wales 'desperate' as holidays cancelled ahead of lockdown
2707,"The Fiver | An excitable goalkeeper, red and blue lines and a Dutchman's knee"
2708,Elisabeth Russell Taylor obituary
2709,Is an elephant a person? A New York court is set to decide
2710,US supreme court to decide on Trump's 'Remain in Mexico' asylum policy
2711,"Bottle-fed babies swallow millions of microplastics a day, study finds"
2712,Jordan Pickford avoids disciplinary action for Virgil van Dijk challenge
2713,Ypres chestnut tree battered but unbowed by wars wins Belgian award
2714,Yippee Ki YAAAy: Bruce Willis plugs Die Hard car batteries
2715,Judges are fighting back against Boris Johnson - and they're right | Simon Jenkins
2716,"Lung cancer cases could be mistaken for Covid, charities warn"
2717,People won't follow stricter rules if they're imposed by an incompetent government | Zoe Williams
2718,Controversial plans to develop James Joyce house into hostel approved
2719,My streaming gem: why you should watch My Happy Family
2720,Samuel Paty murder: French police raid dozens of Islamist groups
2721,'No timeframe' for full-time referees in women's game despite latest blunder
2722,"Tips, links and suggestions: what are you reading this week?"
2723,Global share rally fizzles out amid new Covid-19 restrictions – as it happened
2724,Faithless: how we made Insomnia
2725,China's economy was first in to Covid crisis – and is first out
2726,Manchester tier 3 talks deadlocked as other areas face stricter rules
2727,The Hunter Biden story was a test for tech platforms. They barely passed | Siva Vaidhyanathan
2728,Operation Moonshot: pilot of rapid Covid tests under way in NHS hospitals
2729,Will Germany's effective Covid strategy work again as it enters a second wave? | Karl Lauterbach
2730,Twitter removes false coronavirus tweet by Trump's favourite health adviser
2731,Students from northern England facing 'toxic attitude' at Durham University
2732,Live coronavirus found on frozen food packaging in China
2733,Lovecraft Country: season one finale recap – spellbinding ending brings us full circle
2734,Schalke finally show fight but fans send warning before Dortmund derby | Andy Brassell
2735,Irish hunt for Fungie the dolphin put on hold because of bad weather
2736,Not the Booker prize: vote now for the 2020 winner
2737,Anti-lockdown advocate appears on radio show that has featured Holocaust deniers
2738,Residents asked to leave London blocks immediately over safety concerns
2739,The Yes Queens review – digital crowd pipe in impro oxygen
2740,Understanding how ‘overdispersion’ works is key to controlling Covid |  Kyra Grantz and Justin Lessler
2741,Thomasina Miers' recipe for oaty ‘risotto’ with pancetta
2742,Which fictional dystopia would be the worst to live in?
2743,Ben Darwin's theory of sport evolution: familiarity breeds success | Robert Kitson
2744,Republican senator tries to distance himself from Trump: 'He is who he is'
2745,Giant globe-shaped bar from 'Hitler's yacht' to be auctioned in US
2746,Cádiz soar into dreamland after stunning Real Madrid in historic win | Sid Lowe
2747,"'Senator, I agree': $30m Western Sydney airport land deal 'looks like' a cover-up, says infrastructure chief"
2748,Hindu Times: Jaimini Jethwa invites the deities to Dundee
2749,Why do we need Black History Month? Because too many people still reject it | Diane Abbott
2750,Yasmin Qureshi MP in hospital with pneumonia after positive Covid test
2751,Australian threatened species at risk with no recovery plans finalised in past 18 months
2752,Leaked review of Met police body-worn video footage reveals officer errors
2753,'Killer' cells in Ebola immunity study could help Covid research
2754,How we met: ‘The first time I cooked for him I served the only thing he hated’
2755,"Acid, nudity and sci-fi nightmares: why Hawkwind were the radicals of 1970s rock"
2756,Rachel Roddy's recipe for pumpkin and rice soup
2757,Vast majority of Europe's key habitats in poor or bad condition – report
2758,Zlatan Ibrahimovic a lion among men on wild weekend in Serie A | Nicky Bandini
2759,How can Furiosa expand on Max Max: Fury Road's brutal feminist polemic?
2760,Crash Bandicoot 4: another 90s video game icon returns
2761,Crossword roundup: has 'toodle-pip' always been a jokey expression?
2762,"Belgium facing 'tsunami' of Covid infections, health minister says"
2763,Rebecca to Rachel: 10 of the best Daphne du Maurier films
2764,Flybe could be back next year after deal struck to restart airline
2765,Talking Horses: Hollie Doyle and Tom Marquand are a champion couple
2766,"If you find yourself doomscrolling your way through social media, help is at hand | Rhiannon Lucy Cosslett"
2767,Ryan Fitzpatrick is leading the happiest march to obsolescence in NFL history
2768,Poem of the week: It Was As If a Ladder by Jane Hirshfield
2769,ALP pursues government over land deal as Coalition defends childcare scheme – as it happened
2770,Home discomforts: why haunted-house horrors are making a comeback
2771,Love by Roddy Doyle review – boozy old pals find a twist in the tale
2772,Bars in Paris before and after Covid curfew – in pictures
2773,The streaming startups trying to save the music industry mid-pandemic
2774,Charities fear impact of masks on deaf children in UK schools
2775,Covid-19 has exposed the catastrophic impact of privatising vital services
2776,Gladys Berejiklian accused of breaching code of conduct after admitting she hoped to marry MP
2777,Liberal MPs call for government to deny permit renewal that would allow drilling off NSW coastline
2778,Supervet Noel Fitzpatrick: ‘I was millimetres away from death’
2779,Premier League: 10 talking points from the weekend's action
2780,Paula Dunn: 'I’m nice but I'm not weak. People get that mixed up'
2781,What I learned about male desire in a sex doll factory
2782,Big oil's answer to melting Arctic: cooling the ground so it can keep drilling
2783,Women's football is growing but can the FA keep pace with demand? | Flo Lloyd-Hughes
2784,Holiday Scomo or melting ice cap? Try these fun and spooky costume ideas for Halloween | First Dog on the Moon
2785,To tackle sexual violence in Bangladesh the culture of victim blaming must end
2786,People with suspected Covid sent to nonexistent Sevenoaks test centre
2787,'I had 60 texts straight away': hair salons booked out as Melbourne lockdown gets a trim
2788,"Make climate risk reports mandatory for 480 FTSE firms, say investors"
2789,How Downing Street's coronavirus 'diktats' tore Britain apart
2790,"Can you solve it? The bat, the ball and the bamboozle"
2791,My parents are stuck with an unsafe washing machine
2792,Can we buy a property in unequal shares to rent out?
2793,Azadi by Arundhati Roy review – at her passionate best
2794,Tree of the week: the beloved birch that could fall victim to its own success
2795,London punishing the north is no accident: it's how England is run | Tom Hazeldine
