,0
2721,Prominent U.S. Figure Skating Coach Accused of Sex Abuse in Lawsuit
2722,Opera Foundation Removes Trustee Over Offensive Comments
2723,Biden Promises to End ‘Vile Muslim Ban’ on Day 1
2724,Coronavirus Briefing: What Happened Today
2725,"Republicans, Still at Odds Over Aid Package, Eye $1 Trillion Opening Offer"
2726,"Defying Trump, Lawmakers Move to Strip Military Bases of Confederate Names"
2727,"Stay Safe, Justice Ginsburg"
2728,"Ailey II Drops Director, Citing ‘Inappropriate’ Communications"
2729,"Emitt Rhodes, 70, Dies; Singer-Songwriter Vanished After a Splash"
2730,Jets and Giants Are N.F.L.’s First to Say They’ll Play Without Fans
2731,Trump’s Occupation of American Cities Has Begun
2732,Felony Charges Filed Against St. Louis Couple Who Pointed Guns at Protesters
2733,Three Coronavirus Vaccine Developers Report Promising Initial Results
2734,Trump Threatens to Send Federal Law Enforcement Forces to More Cities
2735,Who Is Behind Those N.B.A. ‘Bubble Life’ Tweets?
2736,"Two Women Sue Fox News, Claiming Misconduct by Ed Henry and Others"
2737,Democrats Warn of Possible Foreign Disinformation Plot Targeting Congress
2738,Gavin Brown Closes His Gallery and Joins Forces With Barbara Gladstone
2739,Raring to Go
2740,How Michaela Coel Shaped ‘I May Destroy You’
2741,E.U. Adopts Groundbreaking Stimulus to Fight Coronavirus Recession
2742,"Quotation of the Day: Defying Trump, Lawmakers Move to Strip Military Bases of Confederate Names"
2743,Felony Charges for Detroit Officer Accused of Shooting 3 Journalists With Rubber Pellets
2744,"E.U. Deal, U.K. Extradition Treaty, Google: Your Tuesday Briefing"
2745,"Corrections: July 21, 2020"
2746,What’s on TV Tuesday: ‘Landless’ and ‘Frontline’
2747,Coronavirus Threatens the Luster of Superstar Cities
2748,This Hospital Cost $52 Million. It Treated 79 Virus Patients.
2749,Trevor Noah Praises Fox News Host for Actually Questioning Trump
2750,China Uses W.H.O. Inquiry to Tout Coronavirus Response
2751,The Lonely Goalkeeper
2752,Don’t Believe History Repeats Itself? Read This Book
2753,The Teenagers at the End of the World
2754,1920: Police Retaliate After Killings in Ireland
2755,There Is No Lonelier Job in Soccer Than This
2756,An Unidentifiable Stranger Plunges a Community Into Crisis in ‘Pew’
2757,Why Is Women’s Work Still Undervalued and Unacknowledged?
2758,Where the Sick Get Sicker and the Sane Are Driven Mad: Behind Bars
2759,Quarantine and the Art of Motorcycle Maintenance
2760,Destroying a Way of Life to Save Louisiana
2761,"Two Syrian Brothers, One Longing to Stay, the Other Determined to Leave"
2762,The Consolations of Jane Austen
2763,Should We Cancel Aristotle?
2764,"New & Noteworthy, From Free Speech to True Crime"
2765,Remembering the Time Meat Fell From the Sky
2766,Did America Use Bioweapons in Korea? Nicholson Baker Tried to Find Out
2767,An American Poet Shaped by the Futility and Sadism of War
2768,"To Get People to Wear Masks, Look to Seatbelts, Helmets and Condoms"
2769,"Elizabeth Warren: To Fight the Pandemic, Here’s My Must-Do List"
2770,Intimacy Is Overrated: Concerts in the Livestream Era
2771,When China Met Iran
2772,"Trump, Unleashed"
2773,New Emails Show How Energy Industry Moved Fast to Undo Curbs
2774,"N.Y. Subway, Facing a $16 Billion Deficit, Plans for Deep Cuts"
2775,Worried About Crowded Planes? Know Where Your Airline Stands
2776,10 Best Quarantine Concerts Online
2777,Nature’s Noisiest Liars Carry Secrets in Their Calls
2778,Concerts Aren’t Back. Livestreams Are Ubiquitous. Can They Do the Job?
2779,Minneapolis Police Experience Surge of Departures in Aftermath of George Floyd Protests
2780,Anti-Asian Harassment Is Surging. Can Ads and Hashtags Help?
2781,Erykah Badu Is Blazing a New Trail (From Badubotron)
2782,Can Trump Come Back?
2783,The Border War in Portland
2784,High Voter Turnout and Record Fund-Raising Give Democrats Hope for November
2785,That ‘Home Office’ of Yours? It Needs an Upgrade
2786,"Facing ‘a Lot of Blowback,’ Trump’s Surgeon General Steps Up"
2787,"Trump, in a Departure, Says Virus Will Get Worse"
2788,Trial Begins in Germany Over Synagogue Attack on Yom Kippur
2789,Biden Announces $775 Billion Plan to Help Working Parents and Caregivers
2790,"65 Million Tourists, Gone From N.Y.C."
2791,A Company Backs a Cause. It Funds a Politician Who Doesn’t. What Gives?
2792,The Vaccine Trust Problem
2793,"‘No One’ Protected British Democracy From Russia, U.K. Report Concludes"
2794,Ukraine Gunman Frees Captives After Documentary Demand Is Met
2795,Trump’s Threat of Force
2796,‘The Grand Unified Theory of Howard Bloom’ Review: A Career Rewritten
2797,"Climate Change Poses ‘Systemic Threat’ to the Economy, Big Investors Warn"
2798,Teachers Push Back on Reopening in Florida
2799,"Say One Thing, Donate to Another"
2800,"Britain announces raises for 900,000 public workers."
2801,Cities have survived pandemics before. What about this one?
2802,Google’s virus-tracing apps can allow it to track some users’ locations.
2803,American corporations are bingeing on debt in the downturn.
2804,A new P.S.A. hopes to put a focus on pandemic-related racism.
2805,Vivienne Westwood Dresses Like a Canary for Julian Assange
2806,A More Inclusive View of MoMA’s Sculpture Garden
2807,Biden Announces a $775 Billion Plan for Caregivers Amid Coronavirus
2808,Major Security Flaws Found in South Korea Quarantine App
2809,Men’s Tennis Event in Washington Is Canceled
2810,Haircuts Outside? California Shows Complexity of Reopening
2811,"The Virus Found a Crowded Houston Neighborhood, Sparing One Nearby"
2812,Lianne La Havas Traces the Arc of a Romance
2813,Recent Commercial Real Estate Transactions
2814,My Favorite Artwork | Pat Steir
2815,Where the Wild Things Play
2816,The Rembrandt Self-Portrait That Has Long Captivated Pat Steir
2817,12 Artists On: The Financial Crisis
2818,A flurry of activity suggests that deal-making isn’t dead.
2819,"Trump’s Briefings, ‘The Apprentice’ and the Perils of the Second Season"
2820,"Three Decades After His Coup, Sudan’s Former Ruler Is Held to Account"
2821,Andrew Gillum and the Long Shadow of the Florida Governor’s Race
2822,Chaotic Scenes in Portland as Backlash to Federal Deployment Grows
2823,Officer Details Killing of Police Partner in Trial of Americans in Rome
2824,Michael Cohen Claims in Suit He Was Imprisoned to Stop Trump Book
2825,"After Death of John Lewis, Democrats Renew Push for Voting Rights Law"
2826,Here’s What I Saw on the Streets of Portland Last Night
2827,"Summer Reading Contest Winner, Week 4: On ‘Many Latinos Couldn’t Stay Home. Now Virus Cases Are Soaring in Their Communities.’"
2828,Planned Parenthood in N.Y. Disavows Margaret Sanger Over Eugenics
2829,"Michael Bennett, a Protest Pioneer, Retires From the N.F.L."
2830,"Coronavirus Infections Much Higher Than Reported Cases in Parts of U.S., Study Shows"
2831,"Zizi Jeanmaire, French Star of Ballet, Cabaret and Film, Dies at 96"
2832,They’re Used to Tapping. Now They’re Talking.
2833,Photos: Federal Forces Clash With Demonstrators in Portland
2834,Zooming In on Bill Buford’s Latest Obsession
2835,Beyond the Law’s Promise: 30 Years Since the Passage of the Americans With Disabilities Act
2836,We Searched for Covid-19 Data. Here’s What We Couldn’t Find.
2837,"Patient, Can You Spare a Dime?"
2838,Works by Sir John Richardson’s Many Friends in Sotheby’s Sale
2839,What Do Sweden and Mexico Have in Common? A Feminist Foreign Policy
2840,"When the Bake Sale Goes Global, Millions Are Raised to Fight Injustice"
2841,Congressional Republicans Are Close to Revolt Over Stimulus Aid
2842,A Land Art Pioneer’s Adventures in Time and Space
2843,U.S. Accuses Hackers of Trying to Steal Coronavirus Vaccine Data for China
2844,Trump’s Threat to Send Federal Forces to More Cities
2845,"Angela Merkel Guides the E.U. to a Deal, However Imperfect"
2846,Ukraine Police Surround City Bus Seized by Armed Man
2847,Disney Cuts Ties With ABC News Executive Over ‘Racially Insensitive’ Remarks
2848,Your Kid Doesn’t Need to Be LeBron or Serena
2849,How Play Energizes Your Kid’s Brain
2850,"No, My Toddler Doesn’t Need to Learn to Code"
2851,The Way We Used to Play
2852,Beware the ‘But China’ Excuses
2853,Risky Play Encourages Resilience
2854,When Playtime and the Coronavirus Collide
2855,Play Therapy Can Help Kids Speak the Unspeakable
2856,The Magic of Black Girls’ Play
2857,A Paleontologist’s Guide to Playing with Your Dinosaur-Obsessed Kid
2858,The State of Play
2859,"Trump’s Tulsa Rally Drew Sparse Crowd, but It Cost $2.2 Million"
2860,‘It’s Terrifying’: Federal Agents Confront Portland Protesters
2861,"Cosmas Magaya, Musician and Teacher of African Traditions, Dies at 66"
2862,Five Takeaways From the Report on Russia’s Interference in Britain
2863,Some Vaccine Makers Say They Plan to Profit From Coronavirus Vaccine
2864,A Kangaroo Got Loose in Florida. Now Its Owner May Face Charges.
2865,"Shelton Clears Senate Committee, Moving Closer to Fed Board"
2866,Vivienne Westwood Climbs Into Cage to Support Julian Assange
2867,McDonald’s Joins Walmart and Dozens of Other Chains With Mask Mandates
2868,Deciding Who Should Be First in Line for the Coronavirus Vaccine
2869,"Americans Hunker Down, Threatening the Self-Storage Industry"
2870,Trump Seeks to Stop Counting Unauthorized Immigrants in Drawing House Districts
2871,"Review: Reliving ‘Private Lives,’ This Time Mostly Women’s"
2872,"Tapestry C.E.O. Resigns, Acknowledging Past Relationship"
2873,"Big Tech Has a Big Climate Problem. Now, It’s Being Forced to Clean Up."
2874,Even More Notes From Our Homes to Yours
2875,"In Alex Trebek’s Reluctant, Moving Memoir, Life Is All About the Next Question"
2876,Pompeo Praises Britain for Getting Tough on China
2877,Tiny Love Stories: ‘Monogamous Birds of N.Y.C.’
2878,The New York Times Has Shared a File With You
2879,Your Wednesday Briefing
2880,"Whole Foods Punished Workers for Black Lives Matter Masks, Suit Says"
2881,Biden Announces Plan to Aid Caregivers
2882,"Senate Kills Broad Curbs on Military Gear for Police, Thwarting Push to Demilitarize"
2883,"Night After Night, Outrage Is Followed by Cleanup on Portland’s Streets"
2884,"States Must Standardize Coronavirus Data, Former C.D.C. Director Says"
2885,German Arts Advocate Kidnapped in Baghdad
2886,Pandemic Luxury: ‘Concierge-Style’ Coaches and $350 Movie Tickets
2887,A Plan to Revive Gotham Bar and Grill
2888,When John Lewis Cosplayed at Comic-Con as His Younger Self
2889,Banned Chinese Companies Deny Allegations They Abused Uighurs
2890,I Spoke With Anthony Fauci. He Says His Inbox Isn’t Pretty.
2891,End of $600 Unemployment Bonus Could Push Millions Past the Brink
2892,"Paul Fusco, Photographer on a Funeral Train, Dies at 89"
2893,"Coronavirus Cases, Portland, Erykah Badu: Your Tuesday Evening Briefing"
2894,Could Biden Be the Climate-Change President?
2895,Rise in Virus Cases Near Bases in U.S. and Abroad Poses Test for Military
2896,"Dick Buerkle, Master of the Indoor Mile, Dies at 72"
2897,Police Find Body in Building Burned Down During George Floyd Protests
2898,McConnell Lays Out Proposal for Next Stimulus Bill
2899,Trump’s Request of an Ambassador: Get the British Open for Me
2900,The Biases We Hold Against the Way People Speak
2901,2 Killed in Jet Ski Crash as Waters Get Crowded During Pandemic
2902,"New Women’s Soccer Team, Founded by Women, Will Press Equal Pay Cause"
2903,Coronavirus Briefing: What Happened Today
2904,"Republicans Heap Criticism on Liz Cheney, Calling Her Disloyal to Trump"
2905,Take the Next Step Toward Racial Justice
2906,"Judge Declines to Release Girl, 15, Held for Skipping Online Schoolwork"
2907,"New Yorkers, Voting Could Get Much Easier for You"
2908,Trump Says Pandemic ‘Will Get Worse Before It Gets Better’
2909,Trump’s Wag-the-Dog War
2910,Trump Campaign Ads Depict His Own Lawless Dystopia
2911,"As Trump Pushes Into Portland, His Campaign Ads Turn Darker"
2912,Ocasio-Cortez Embraces a Republican’s Insult
2913,"Trump, in a Shift, Endorses Masks and Says Virus Will Get Worse"
2914,"Cities Say They Want Federal Agents Fighting Crime, Not Protesters"
2915,"Corrections: July 22, 2020"
2916,Powerful Ohio Republican Is Arrested in $60 Million Corruption Scheme
2917,Homeland Security Leaders on Defensive Amid Calls to Withdraw From Portland
2918,Twitter Takedown Targets QAnon Accounts
2919,"Quotation of the Day: Two Neighborhoods: One Rich, One Poor. One Spared."
2920,Trump’s Warm Words for Ghislaine Maxwell: ‘I Just Wish Her Well’
2921,Sports Have Been on Pause. It’s Time for a Reboot.
2922,Las Vegas Man Accused of ‘Thrill Killing’ of a Homeless Man
2923,14 People Are Shot Near Chicago Funeral Home
2924,Creases on the Face
2925,Army Soldier Sentenced to 3 Years in Accident That Killed West Point Cadet
2926,"Russian Interference, Angela Merkel, Afghan Women: Your Wednesday Briefing"
2927,What’s on TV Wednesday: ‘Amadeus’ and ‘The Last Full Measure’
2928,Late Night on Trump’s Virus Briefings: ‘The Reboot Nobody Asked For’
2929,Getting Used to the New N.B.A.
2930,Black Lives Matter Protests Spawn Push for Athletes to Attend Historically Black Colleges
2931,"The Pandemic Isn’t Bringing Back Factory Jobs, at Least Not Yet"
2932,"Andrew Mlangeni, Ally of Mandela in Anti-Apartheid Struggle, Dies at 95"
2933,Parts of Alaska Briefly Under Tsunami Warning After Powerful Quake Hits
2934,"U.S. Orders China to Close Houston Consulate, Citing Efforts to Steal Trade Secrets"
2935,Learning From the Kariba Dam
2936,A Woman Who Resisted the Japanese Military
2937,144 Picture Prompts to Inspire Student Writing
2938,What’s Going on Inside the Fearsome Thunderstorms of Córdoba Province?
2939,I’m a Lip Reader in a Masked World
2940,The Lightness of Being a Couch Potato May Work to Keep Us Fat
2941,"His Name Is Joseph Boulogne, Not ‘Black Mozart’"
2942,Trump’s Remedy for Low Poll Numbers: Reminding People Polls Can Be Wrong
2943,Gretchen Whitmer: What if Trump Made Everyone Wear Masks?
2944,"A Director Brings Cerebral, Sexy Style to Opera Classics"
2945,Portland Clashes Converge on Courthouse Named for an Antiwar Republican
2946,The Latest in School Segregation: Private Pandemic ‘Pods’
2947,"Help! My Ship Is Supposedly Still Sailing, and I Don’t Want to Be On Board"
2948,"U.S. Northeast, Pummeled in the Spring, Now Stands Out in Virus Control"
2949,"In Electric Car Market, It’s Tesla and a Jumbled Field of Also-Rans"
2950,How to Sell Books in 2020: Put Them Near the Toilet Paper
2951,‘Blue Lives Matter’ and ‘Defund the Police’ Clash in the Streets
2952,‘The Whole of Liberal Democracy Is in Grave Danger at This Moment’
2953,America Looks Hopelessly Broke. It Isn’t.
2954,"If Congress Cuts Jobless Benefits, ‘It Would Be a Disaster’"
2955,"Vampire Bats Self-Isolate, Too"
2956,"Froth Returns to China’s Stock Market, Echoing the 2015 Crisis"
2957,How to Actually Talk to Anti-Maskers
2958,M.L.B.’s Marathon Has Become a Sprint. Who Will Benefit Most?
2959,Diane von Furstenberg’s Brand Is Left Exposed by the Pandemic
