,0
1493,9 Easy Things You Can Do Every Day To Boost Your… Uh… Cremtine
1494,"When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled"
1495,6 Things That No One Tells You About Living Alone
1496,"If You Love Enamel Pins, You’ll Love This Etsy Shop, And If You Don’t Care About Enamel Pins, You’ll Explode Over This Picture Of A Bulldog Puppy, And If That Doesn’t Do It For You, You’ll Lose Your Shit Over This Amazing-Looking Pizza, And If You Don’t, We’ll Find Something For You"
1497,9 Breathtaking Photos Of Nature With A Generous Helping Of Those Red-Assed Monkeys
1498,Beautiful: The CEO Of Firestone Tires Surprised A Sick Child In The Hospital And Showed Her Pictures Of The 2017 Tires Months Before Their Release
1499,Inspiring: This Young Girl Still Gets To Dream Of Being The First Female President
1500,Lucky Break: This Teen Boy Just Got Another 4 Years To Plan His Viral Coming-Out Video
1501,Everyday Hero: This Woman Woke Up And Went To Work Today
1502,The Power Of Unity: This Trump Supporter And Clinton Supporter Held Each Other’s Hair While Vomiting Out Of Election Anxiety
1503,"Stepping Up: When This Man’s Brother Died, He Took It Upon Himself To Discourage His Niece’s Art Career"
1504,Now It’s Mustard’s Time To Shine
1505,6 Things That Happen In Every Jane Austen Story Ever
1506,"6 Pieces Of Meat I Have Seen, Held, And In One Case, Gone On Vacation With"
1507,How Do You Stack Up? Here Is The Recruitment Puzzle General Mills Uses To Hire New Talent
1508,10 Steps To Rolling The Perfect Joint
1509,Environmental Win! Poland Spring Is Fighting Plastic Waste With A Campaign Highlighting The Disgusting Flavor Of Its Bottled Water
1510,Career Goals FTW: 6 Tips For Asking The Man Whose Hand Is Currently On Your Knee For A Raise
1511,6 Sizzling Noises That Only ’90s Meat Eaters Will Understand
1512,"When This Middle School Introduced Meditation Into The School Day, Many Of Its Students Saw Incredible Benefits And Three Went Insane"
1513,20 Ways They Truly Were ‘The Greatest Generation’
1514,"Life Of Luxury: Elton John’s 6 Favorite Shark Pictures To Stare At During Long, Transcontinental Flights"
1515,"Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric"
1516,7 Sausages The National Park Service Has Hidden Somewhere In Yellowstone For People To Find
1517,7 Incredible Animal Mating Rituals
1518,Got The Flu? Here’s 6 Demands You Can Extract From Your Local Retirement Community With That Leverage
1519,6 Great Halloween Costume Ideas For Duos
1520,Happy Halloween! Here Are 7 Thrilling Ways To Frighten Yourself Very Badly In Your Own Car
1521,"5 Pictures For My Amateur Photography Class That Accidentally Captured Shots Of UFOs, But I Am Really Just Looking For Feedback On Composition Here"
1522,6 Ways To Know For Sure That What You’re Drinking From Is Actually A Cup
1523,"Move Over, SoulCycle: This Spin Studio Motivates Its Students By Hooking Up Each Bike To A Sick Child’s Life Support"
1524,"6 Tips For Throwing The Perfect Halloween Party That May Or May Not Apply, Depending On Your Group Of Friends And Their Preferences"
1525,7 Steps You Should Take To Make Sure Your Experience With Psychedelics Is A Good One
1526,5 New Emojis Apple Created Specifically To Shame Me For The Time I Backed My Car Into The Public Swimming Pool
1527,6 Robot Street Performers That Refused To Break Character For A Fucking Second And Tell Me If They Had Seen My Son
1528,"Heroic: When This Man Saw A Suspicious Package On A Train, He Screamed And Screamed And Screamed"
1529,5 Photos Of Patrick Swayze Littering That We Feel Like We’ve Respectfully Withheld For Long Enough
1530,6 Classic Episodes Of ‘Game Of Thrones’ Where The Characters Mention That The Baby From ‘Dinosaurs’ Is In Prison Where He Belongs
1531,Environmental Win! This Couple Is Infertile
1532,6 Aliens That Quite Frankly Have No Shot Being Selected In The 2017 NBA Draft
1533,Here Are 5 Normal Photos Of Tom Hardy To Tide You Over Until We Can Find One Where He Is Kissing An Alligator
1534,7 Ways A Single Riled-Up Elk Could Completely Reshape This Election Before November
1535,"Ah, Fuck: These Waterfalls Are 100 Percent Beef"
1536,How Far We’ve Come: These Vintage Cigarette Ads Could Never Have Run Today
1537,"Social Media Meltdown: When This Woman Bled Through Her Tampon, Kotex Called For Her Assassination"
1538,5 Epic Celebrity Tantrums
1539,"7 Things Only Chocolate Lovers Understand, But That I Have Learned By Studying Their Ways"
1540,7 Ways You Already Have The Perfect Body As Long As You Ignore The Lingerie Ads On This Post
1541,"You Go, Girl! When This Woman Noticed A Stranger On The Train Clearly Taking Pictures Of Her, She Silently Accepted That This Will Just Happen Now"
1542,A Teacher Asked Her Third-Graders To Write Letters To The President And They’re Adorable
1543,"Well, This Is Awesome: The Internet Just Kickstarted A New Photo Of The Legendary Robert Redford"
1544,8 Banner Ads For My Own Legs I Have Gotten This Week
1545,The 5 Worst Parts Of Being A Woman In A World Where Feet And Hands Are Switched
1546,"Hero: When This Man Heard That A Handful Of People Are Crushed Each Year From Vending Machines Tipping Over, He Decided To Hold Out For A Bigger Problem To Address"
1547,7 Ways To Take Your Trash Bag Of White Bread To The Next Level
1548,Feminism FTW! The Incredible Women Behind #ILookLikeAMarshPerson Are Turning The Table On Sexism In Swamps
1549,"Wow: When Someone Graffitied Hateful Messages On This Mosque, A Group Of House Painters Came Together To Cover It Up For Free. But Then The Next Night The Hateful Guy Came Back And Wrote Even Worse Stuff, And The Painters Are Booked Through The End Of The Year. So Now Some Well-Intentioned Teens Are Going To Try To Fix It, Which Is Very Nice, But They Probably Aren’t Going To Do A Very Good Job And They Don’t Have A Ladder."
1550,"Heartwarming: When Chris Evans Found Out This Fan Had Terminal Cancer, He Killed Himself So They Could Hang Out In Heaven"
1551,The Greatest Restaurant In The World: Discovering A New Era Of Food At Noma
1552,15 Facts About Pregnancy That Will Absolutely Blow Your Mind
1553,"Awesome: When This 8-Year-Old Girl Told J.K. Rowling That She Liked ‘Harry Potter,’ The Author Said ‘Yeah, No Shit’"
1554,Fighting Gentrification: This White Family Refuses To Live In Any Neighborhood That Isn’t 100% White
1555,Taking A Stand: The National Have Announced They Aren’t Going To Play Their Songs Very Good Until HB2 Has Been Repealed
1556,"Snakes And Pelicans, Nature’s Duet!"
1557,"Super Dad: When This Father Found Out His Daughter Was Being Teased For Her Weight, He Taught Her How To Really Go After Someone’s Socioeconomic Status"
1558,6 Of The Most Memorable Presidential Debate Performances Of All Time
1559,5 Other Traffic Jams Caused By The Infamous Tiananmen Square Dunce
1560,6 Quick And Easy DIY Ways To Deprive Your Neighbor Of Sunlight Until He Is Translucent And Sick
1561,Rectifying Past Mistakes: ‘Forbes’ Is Retroactively Adding Frank Langella To The 1964 30 Under 30
1562,7 Arguments Every Couple Has
1563,"This Plus-Size Model Was Inspiring. But Then She Lost 100 Pounds, Which Was… Also Inspiring? Even Though She Was Already Perfect Before? But She Is Also Perfect Now?"
1564,"‘Stranger Things’ Fans, Wean Yourself Off ’80s Nostalgia With Pictures Of These ’80s Microwaves"
1565,Assorted Pastries Until The Pug Dressed As An Old Lady Arrives?
1566,How Many Of These Patriotic Songs Have You Heard?
1567,Inspiring: This Surf Instructor Gives A Free Lesson To Anyone Who Signs Up For 6 Lessons
1568,Add Some Pink Ribbons To Turn This Massive Red Crab Migration Into The World’s Largest Breast Cancer 5K!
1569,The Only 3 People To Have Ever Died
1570,7 Adorable Animal Duos That Are Friends With Each Other When They Could Have Been Friends With Me
1571,"Look, There Are Only So Many Female Scientists We Can Profile From Before 1950, So Here Are 7 Housewives That Went To College"
1572,Heartwarming! This Police Officer Wasn’t Sure How To Reach Out To The Black Youth In His Community So He Put A Pumpkin In Front Of The Park Where They Hang Out Sometimes
1573,"5 Child Celebrities Who, If You Have Just A Modicum Of Patience, Will Eventually Get Hot"
1574,"Everyday Hero: When This Couple Couldn’t Conceive, A Woman With Absolutely No Other Financial Options Donated Her Eggs"
1575,"One For The Underdogs: This Small, Community-Run Bank Just Foreclosed On Its First House"
1576,What Are We Looking At Here? Apricots?
1577,The 7 Places You Can Vomit In The Jungle
1578,6 Things Every Grocery Store Cashier Knows To Be True
1579,"7 Pictures Of Strong, Gorgeous Zuckerberg That Strong, Gorgeous Zuckerberg Will Maybe Promote On Facebook For Traffic, Yes?"
1580,5 Times The Animatronic Fox On Splash Mountain Addressed Me By Name And Told Me He Was Going To Marry My Dad
1581,9 People Who Look Exactly Like Their Pets
1582,We Asked 22 Doctors How Long They Think John Krasinski Will Live
1583,Inspiring: This Mom Dressed Her Hostage Up As Powerful Women Throughout History
1584,"Making Things Right: When This Baby Orca Washed Ashore, A Group Of Courageous Bystanders Offered The Sea An Equivalently Sized Bison"
1585,Inventing The Future: The New MacBook Shoots A Blast Of Hot Wind Into Your Face To Keep Moths Away From Your Eyes
1586,"Mom Of The Year: When This Woman Learned Her Son Was Getting Made Fun Of At School, She Banished Him To A Mountain So His Bullies Couldn’t Find Him"
1587,"In The Interest Of Angelina And Brad’s Privacy, Here Are 7 Photos Of Me At The Bank"
1588,7 Puffins With Minimal Interruption From The National Council On Pediatric Dentistry
1589,5 Clips Of Me Stumbling Over My Wedding Vows I Wish My Nephew Hadn’t Sampled For His Electronic EP
1590,6 Consecutive Obituaries For My Wife I Had To Ask To Be Retracted Because They Kept Saying “She Is Survived By A Beloved Clam”
1591,6 Silent Chores You Can Do Upstairs While Your Son And His Mean Friends Hang Out
1592,"3 Jennifer Anistons, 2 Kim Kardashians, 4 (FOUR!!!) Michelle Rodriguezes, And Very Sorry But Only 1 Kristen Bell"
1593,"Everyday Hero: When This Pregnant Woman Couldn’t Find A Seat On A Train, This Man Decided To Stand On His In Solidarity"
1594,5 Tips For Writing The Perfect Personal Statement For Grad School
1595,8 Hacks For Eliminating Clutter
1596,5 Confessions I Thought I Could Confide In My Priest Until He Published Them On MyDumbassParishioners.blogspot.com
1597,"Look, By Now We’ve All Seen Pictures Of Mountain Goats On Incredibly Steep Inclines So Don’t Complain When These 6 Photos Don’t Blow You Away"
1598,9 Feminist Values I Managed To Wring Out Of ‘Street Sharks’
1599,"Making His Own Way: This College Student Refuses To Let His Parents Pay For Anything Outside Of Tuition, Rent, And Food"
1600,7 Of My Most Prized T-Shirts That No Longer Make Sense If Mother Teresa Is A Saint
1601,7 Complaints From Parents That Teachers Are Tired Of Hearing
1602,Beautiful: This Cartoon Imagines A World Without Racism Or Shovels
1603,Feel The Rush: Give Your Brain An Adrenaline Jolt By Imagining These Scarecrows Riding These Motorcycles Out Of These Jaw-Droppingly Beautiful Caves
1604,"Look Away, Bernie Voters. These Photoshops Of Bernie Sanders In The White House Will Be Too Painful."
1605,"Gone, But Not Forgotten: This 17-Year-Old Was Tragically Killed In A Car Accident, So His High School Started A Scholarship Fund For Students That Look Like Him"
1606,7 Steamy Pictures Of Jonathan Taylor Thomas That Will Make Your Pants Drop To The Floor So Hard You Have To Get Your Kitchen Retiled
1607,"If You’re In A Big Rush, All You Need To Know Is Some Guy Set Up A GoFundMe"
1608,Be Polite: Slide A Coaster Under These Toads
1609,Feminism In Action: This Man Loves Women So Much He Lives In A Compound With 17 Of Them
1610,5 Rare Songbirds That Might Appear In My Yard If My Bastard Neighbor Ever Stops Chugging Their Feeders Dry
1611,Humble Hero: Meet The Secret Service Agent Responsible For Specifically Protecting President Obama’s Legs
1612,Real-Life Sherlock: This Man Spent 20 Minutes Scrolling Through Facebook Posts Trying To Figure Out If His Friend’s Mom Died
1613,Giving Back: Eddie Murphy Is Donating His ‘Nutty Professor’ Fat Suits To Burn Victims To Give Them A Second Chance At Life
1614,Have Your Voice Heard! Use The Sliders To Write #BlueLivesMatter In The Comments Section Of An Online Recipe For Baked Alaska
1615,9 Types Of Bug Collectors You Meet Within Your First 2 Minutes Of College
1616,Making A Difference: Meet The Man Who Is Working To Reform Prisons So They’re Nicer When He Finally Murders His Boss
1617,6 Things Only Coffee Addicts And The Almighty Lord Understand
1618,6 Mistakes First-Time Homeowners Make
1619,"5 Of My Father’s Funerals Where He Turned Out To Be Alive And In Attendance, And 2 Funerals Where He Was Actually Dead"
1620,Heartwarming: This Town Built A Returning Veteran His Very Own Bus Shelter
1621,Once You Make It Through These Pictures Of Roman Coins It’s Fair Enough To Tell People You Went To A Museum
1622,Body Positivity Win! It Seems Like No One Cares What Anyone’s Palms Look Like
1623,"This 98-Year-Old Never Dreamed She Would Be Able To Vote For A Woman To Be President. Now She Will, As Long As She’s Not Too Busy."
1624,5 Heaping Dollops Of Mama’s Famous Greens To Make You Strong So You Can Fuck
1625,6 Conversations Every Parent Needs To Have With Their Teenager
1626,"6 Unlikely Animal Friendships That Are Never Gonna Fucking Happen, No Matter How Much You Want Them To"
1627,We Asked 22 FBI Agents About The Biggest Plate Of Crab Legs They Ever Had To Eat To Establish Their Cover
1628,"These C-Section Scars Are Beautiful, But If You’re Not Really Feeling Up To Opening Your Mind, Use The Sliders To Remove Them"
1629,6 Classic Summertime Lawyers
1630,Don’t Get Fooled: 7 Tricks Realtors Use To Sell Houses
1631,5 Airbnb Hosts Tell Us Their Rental Horror Stories
1632,So Cool: This Chart Visualizes Every Timeline In ‘Back To The Future’
1633,Our Bad: These Pictures Of Kristen Wiig Got Corrupted But The File Names Mostly Explain What’s Happening
1634,"Bagels, For Dessert!"
1635,6 Guests Who Have Severely Disappointed Our Expectations To Liven Up This BBQ
1636,9 Times Pixar Movies Made Us Cry Like Babies
1637,Stick To These 7 Acceptable Phrases To Say At The Funeral Of A Person Who Died During A Mild Thunderstorm
